,Rank,Step,Value,Metric,Type,Agent
23891,1,3600,0.907958984375,Accuracy,Reconstruction,C
23895,1,3650,0.90380859375,Accuracy,Reconstruction,C
23899,1,3700,0.898193359375,Accuracy,Reconstruction,C
23903,1,3750,0.901611328125,Accuracy,Reconstruction,C
23907,1,3800,0.90576171875,Accuracy,Reconstruction,C
23911,1,3850,0.9013671875,Accuracy,Reconstruction,C
23915,1,3900,0.91015625,Accuracy,Reconstruction,C
23919,1,3950,0.90576171875,Accuracy,Reconstruction,C
23923,1,4000,0.9013671875,Accuracy,Reconstruction,C
23927,1,4050,0.905517578125,Accuracy,Reconstruction,C
23931,1,4100,0.90234375,Accuracy,Reconstruction,C
23935,1,4150,0.90380859375,Accuracy,Reconstruction,C
23939,1,4200,0.90380859375,Accuracy,Reconstruction,C
23943,1,4250,0.91015625,Accuracy,Reconstruction,C
23947,1,4300,0.906982421875,Accuracy,Reconstruction,C
23951,1,4350,0.90771484375,Accuracy,Reconstruction,C
23955,1,4400,0.898681640625,Accuracy,Reconstruction,C
23959,1,4450,0.90966796875,Accuracy,Reconstruction,C
23963,1,4500,0.906494140625,Accuracy,Reconstruction,C
23967,1,4550,0.909912109375,Accuracy,Reconstruction,C
23971,1,4600,0.906005859375,Accuracy,Reconstruction,C
23975,1,4650,0.9169921875,Accuracy,Reconstruction,C
23979,1,4700,0.9072265625,Accuracy,Reconstruction,C
23983,1,4750,0.906982421875,Accuracy,Reconstruction,C
23987,1,4800,0.91845703125,Accuracy,Reconstruction,C
23991,1,4850,0.909912109375,Accuracy,Reconstruction,C
23995,1,4900,0.90869140625,Accuracy,Reconstruction,C
23999,1,4950,0.912109375,Accuracy,Reconstruction,C
24003,1,0,0.104248046875,Accuracy,Reconstruction,baseline
24007,1,50,0.74755859375,Accuracy,Reconstruction,baseline
24011,1,100,0.874755859375,Accuracy,Reconstruction,baseline
24015,1,150,0.896240234375,Accuracy,Reconstruction,baseline
24019,1,200,0.919189453125,Accuracy,Reconstruction,baseline
24023,1,250,0.923095703125,Accuracy,Reconstruction,baseline
24027,1,300,0.930419921875,Accuracy,Reconstruction,baseline
24031,1,350,0.935546875,Accuracy,Reconstruction,baseline
24035,1,400,0.941650390625,Accuracy,Reconstruction,baseline
24039,1,450,0.946533203125,Accuracy,Reconstruction,baseline
24043,1,500,0.942626953125,Accuracy,Reconstruction,baseline
24047,1,550,0.94970703125,Accuracy,Reconstruction,baseline
24051,1,600,0.96142578125,Accuracy,Reconstruction,baseline
24055,1,650,0.955322265625,Accuracy,Reconstruction,baseline
24059,1,700,0.9599609375,Accuracy,Reconstruction,baseline
24063,1,750,0.964111328125,Accuracy,Reconstruction,baseline
24067,1,800,0.96435546875,Accuracy,Reconstruction,baseline
24071,1,850,0.960693359375,Accuracy,Reconstruction,baseline
24075,1,900,0.960693359375,Accuracy,Reconstruction,baseline
24079,1,950,0.964599609375,Accuracy,Reconstruction,baseline
24083,1,1000,0.96826171875,Accuracy,Reconstruction,baseline
24087,1,1050,0.967529296875,Accuracy,Reconstruction,baseline
24091,1,1100,0.967529296875,Accuracy,Reconstruction,baseline
24095,1,1150,0.966796875,Accuracy,Reconstruction,baseline
24099,1,1200,0.973876953125,Accuracy,Reconstruction,baseline
24103,1,1250,0.967529296875,Accuracy,Reconstruction,baseline
24107,1,1300,0.9716796875,Accuracy,Reconstruction,baseline
24111,1,1350,0.974853515625,Accuracy,Reconstruction,baseline
24115,1,1400,0.968994140625,Accuracy,Reconstruction,baseline
24119,1,1450,0.96826171875,Accuracy,Reconstruction,baseline
24123,1,1500,0.972412109375,Accuracy,Reconstruction,baseline
24127,1,1550,0.972412109375,Accuracy,Reconstruction,baseline
24131,1,1600,0.971435546875,Accuracy,Reconstruction,baseline
24135,1,1650,0.974609375,Accuracy,Reconstruction,baseline
24139,1,1700,0.9736328125,Accuracy,Reconstruction,baseline
24143,1,1750,0.971435546875,Accuracy,Reconstruction,baseline
24147,1,1800,0.973388671875,Accuracy,Reconstruction,baseline
24151,1,1850,0.97900390625,Accuracy,Reconstruction,baseline
24155,1,1900,0.971923828125,Accuracy,Reconstruction,baseline
24159,1,1950,0.974365234375,Accuracy,Reconstruction,baseline
24163,1,2000,0.97607421875,Accuracy,Reconstruction,baseline
24167,1,2050,0.976318359375,Accuracy,Reconstruction,baseline
24171,1,2100,0.977783203125,Accuracy,Reconstruction,baseline
24175,1,2150,0.974365234375,Accuracy,Reconstruction,baseline
24179,1,2200,0.9755859375,Accuracy,Reconstruction,baseline
24183,1,2250,0.970703125,Accuracy,Reconstruction,baseline
24187,1,2300,0.977783203125,Accuracy,Reconstruction,baseline
24191,1,2350,0.973388671875,Accuracy,Reconstruction,baseline
24195,1,2400,0.97802734375,Accuracy,Reconstruction,baseline
24199,1,2450,0.98046875,Accuracy,Reconstruction,baseline
24203,1,2500,0.98193359375,Accuracy,Reconstruction,baseline
24207,1,2550,0.9814453125,Accuracy,Reconstruction,baseline
24211,1,2600,0.97412109375,Accuracy,Reconstruction,baseline
24215,1,2650,0.976806640625,Accuracy,Reconstruction,baseline
24219,1,2700,0.976318359375,Accuracy,Reconstruction,baseline
24223,1,2750,0.98046875,Accuracy,Reconstruction,baseline
24227,1,2800,0.979736328125,Accuracy,Reconstruction,baseline
24231,1,2850,0.977783203125,Accuracy,Reconstruction,baseline
24235,1,2900,0.974365234375,Accuracy,Reconstruction,baseline
24239,1,2950,0.980224609375,Accuracy,Reconstruction,baseline
24243,1,3000,0.97607421875,Accuracy,Reconstruction,baseline
24247,1,3050,0.983154296875,Accuracy,Reconstruction,baseline
24251,1,3100,0.9814453125,Accuracy,Reconstruction,baseline
24255,1,3150,0.983642578125,Accuracy,Reconstruction,baseline
24259,1,3200,0.98291015625,Accuracy,Reconstruction,baseline
24263,1,3250,0.982666015625,Accuracy,Reconstruction,baseline
24267,1,3300,0.984130859375,Accuracy,Reconstruction,baseline
24271,1,3350,0.977783203125,Accuracy,Reconstruction,baseline
24275,1,3400,0.982421875,Accuracy,Reconstruction,baseline
24279,1,3450,0.977783203125,Accuracy,Reconstruction,baseline
24283,1,3500,0.980224609375,Accuracy,Reconstruction,baseline
24287,1,3550,0.98486328125,Accuracy,Reconstruction,baseline
24291,1,3600,0.982666015625,Accuracy,Reconstruction,baseline
24295,1,3650,0.9833984375,Accuracy,Reconstruction,baseline
24299,1,3700,0.983154296875,Accuracy,Reconstruction,baseline
24303,1,3750,0.986083984375,Accuracy,Reconstruction,baseline
24307,1,3800,0.979248046875,Accuracy,Reconstruction,baseline
24311,1,3850,0.98291015625,Accuracy,Reconstruction,baseline
24315,1,3900,0.97900390625,Accuracy,Reconstruction,baseline
24319,1,3950,0.983154296875,Accuracy,Reconstruction,baseline
24323,1,4000,0.986083984375,Accuracy,Reconstruction,baseline
24327,1,4050,0.981201171875,Accuracy,Reconstruction,baseline
24331,1,4100,0.98095703125,Accuracy,Reconstruction,baseline
24335,1,4150,0.983154296875,Accuracy,Reconstruction,baseline
24339,1,4200,0.98486328125,Accuracy,Reconstruction,baseline
24343,1,4250,0.98095703125,Accuracy,Reconstruction,baseline
24347,1,4300,0.9853515625,Accuracy,Reconstruction,baseline
24351,1,4350,0.986083984375,Accuracy,Reconstruction,baseline
24355,1,4400,0.98388671875,Accuracy,Reconstruction,baseline
24359,1,4450,0.9873046875,Accuracy,Reconstruction,baseline
24363,1,4500,0.97998046875,Accuracy,Reconstruction,baseline
24367,1,4550,0.985107421875,Accuracy,Reconstruction,baseline
24371,1,4600,0.981201171875,Accuracy,Reconstruction,baseline
24375,1,4650,0.986328125,Accuracy,Reconstruction,baseline
24379,1,4700,0.983642578125,Accuracy,Reconstruction,baseline
24383,1,4750,0.986083984375,Accuracy,Reconstruction,baseline
24387,1,4800,0.9873046875,Accuracy,Reconstruction,baseline
24391,1,4850,0.98486328125,Accuracy,Reconstruction,baseline
24395,1,4900,0.984375,Accuracy,Reconstruction,baseline
24399,1,4950,0.98486328125,Accuracy,Reconstruction,baseline
24403,1,0,0.107666015625,Accuracy,Reconstruction,A
24407,1,50,0.7431640625,Accuracy,Reconstruction,A
24411,1,100,0.844482421875,Accuracy,Reconstruction,A
24415,1,150,0.87744140625,Accuracy,Reconstruction,A
24419,1,200,0.8916015625,Accuracy,Reconstruction,A
24423,1,250,0.891357421875,Accuracy,Reconstruction,A
24427,1,300,0.887939453125,Accuracy,Reconstruction,A
24431,1,350,0.8916015625,Accuracy,Reconstruction,A
24435,1,400,0.8935546875,Accuracy,Reconstruction,A
24439,1,450,0.8984375,Accuracy,Reconstruction,A
24443,1,500,0.8974609375,Accuracy,Reconstruction,A
24447,1,550,0.905517578125,Accuracy,Reconstruction,A
24451,1,600,0.9052734375,Accuracy,Reconstruction,A
24455,1,650,0.8974609375,Accuracy,Reconstruction,A
24459,1,700,0.903564453125,Accuracy,Reconstruction,A
24463,1,750,0.900634765625,Accuracy,Reconstruction,A
24467,1,800,0.912353515625,Accuracy,Reconstruction,A
24471,1,850,0.90673828125,Accuracy,Reconstruction,A
24475,1,900,0.903564453125,Accuracy,Reconstruction,A
24479,1,950,0.90869140625,Accuracy,Reconstruction,A
24483,1,1000,0.90966796875,Accuracy,Reconstruction,A
24487,1,1050,0.91552734375,Accuracy,Reconstruction,A
24491,1,1100,0.917724609375,Accuracy,Reconstruction,A
24495,1,1150,0.9072265625,Accuracy,Reconstruction,A
24499,1,1200,0.91748046875,Accuracy,Reconstruction,A
24503,1,1250,0.9150390625,Accuracy,Reconstruction,A
24507,1,1300,0.915283203125,Accuracy,Reconstruction,A
24511,1,1350,0.91162109375,Accuracy,Reconstruction,A
24515,1,1400,0.91796875,Accuracy,Reconstruction,A
24519,1,1450,0.92431640625,Accuracy,Reconstruction,A
24523,1,1500,0.91943359375,Accuracy,Reconstruction,A
24527,1,1550,0.91943359375,Accuracy,Reconstruction,A
24531,1,1600,0.90966796875,Accuracy,Reconstruction,A
24535,1,1650,0.9130859375,Accuracy,Reconstruction,A
24539,1,1700,0.923583984375,Accuracy,Reconstruction,A
24543,1,1750,0.919189453125,Accuracy,Reconstruction,A
24547,1,1800,0.918212890625,Accuracy,Reconstruction,A
24551,1,1850,0.92333984375,Accuracy,Reconstruction,A
24555,1,1900,0.92333984375,Accuracy,Reconstruction,A
24559,1,1950,0.918212890625,Accuracy,Reconstruction,A
24563,1,2000,0.91455078125,Accuracy,Reconstruction,A
24567,1,2050,0.918701171875,Accuracy,Reconstruction,A
24571,1,2100,0.922119140625,Accuracy,Reconstruction,A
24575,1,2150,0.9228515625,Accuracy,Reconstruction,A
24579,1,2200,0.921142578125,Accuracy,Reconstruction,A
24583,1,2250,0.9228515625,Accuracy,Reconstruction,A
24587,1,2300,0.92333984375,Accuracy,Reconstruction,A
24591,1,2350,0.918701171875,Accuracy,Reconstruction,A
24595,1,2400,0.924072265625,Accuracy,Reconstruction,A
24599,1,2450,0.919921875,Accuracy,Reconstruction,A
24603,1,2500,0.920166015625,Accuracy,Reconstruction,A
24607,1,2550,0.929931640625,Accuracy,Reconstruction,A
24611,1,2600,0.921630859375,Accuracy,Reconstruction,A
24615,1,2650,0.91943359375,Accuracy,Reconstruction,A
24619,1,2700,0.92041015625,Accuracy,Reconstruction,A
24623,1,2750,0.922119140625,Accuracy,Reconstruction,A
24627,1,2800,0.9140625,Accuracy,Reconstruction,A
24631,1,2850,0.923095703125,Accuracy,Reconstruction,A
24635,1,2900,0.925537109375,Accuracy,Reconstruction,A
24639,1,2950,0.921875,Accuracy,Reconstruction,A
24643,1,3000,0.920166015625,Accuracy,Reconstruction,A
24647,1,3050,0.927001953125,Accuracy,Reconstruction,A
24651,1,3100,0.9228515625,Accuracy,Reconstruction,A
24655,1,3150,0.928955078125,Accuracy,Reconstruction,A
24659,1,3200,0.925537109375,Accuracy,Reconstruction,A
24663,1,3250,0.92578125,Accuracy,Reconstruction,A
24667,1,3300,0.927978515625,Accuracy,Reconstruction,A
24671,1,3350,0.932861328125,Accuracy,Reconstruction,A
24675,1,3400,0.927734375,Accuracy,Reconstruction,A
24679,1,3450,0.91845703125,Accuracy,Reconstruction,A
24683,1,3500,0.928955078125,Accuracy,Reconstruction,A
24687,1,3550,0.9365234375,Accuracy,Reconstruction,A
24691,1,3600,0.92919921875,Accuracy,Reconstruction,A
24695,1,3650,0.92529296875,Accuracy,Reconstruction,A
24699,1,3700,0.92822265625,Accuracy,Reconstruction,A
24703,1,3750,0.92724609375,Accuracy,Reconstruction,A
24707,1,3800,0.926513671875,Accuracy,Reconstruction,A
24711,1,3850,0.923828125,Accuracy,Reconstruction,A
24715,1,3900,0.926513671875,Accuracy,Reconstruction,A
24719,1,3950,0.918701171875,Accuracy,Reconstruction,A
24723,1,4000,0.92529296875,Accuracy,Reconstruction,A
24727,1,4050,0.930908203125,Accuracy,Reconstruction,A
24731,1,4100,0.926025390625,Accuracy,Reconstruction,A
24735,1,4150,0.93994140625,Accuracy,Reconstruction,A
24739,1,4200,0.9208984375,Accuracy,Reconstruction,A
24743,1,4250,0.925048828125,Accuracy,Reconstruction,A
24747,1,4300,0.918212890625,Accuracy,Reconstruction,A
24751,1,4350,0.92138671875,Accuracy,Reconstruction,A
24755,1,4400,0.928466796875,Accuracy,Reconstruction,A
24759,1,4450,0.93798828125,Accuracy,Reconstruction,A
24763,1,4500,0.929443359375,Accuracy,Reconstruction,A
24767,1,4550,0.92529296875,Accuracy,Reconstruction,A
24771,1,4600,0.93212890625,Accuracy,Reconstruction,A
24775,1,4650,0.92822265625,Accuracy,Reconstruction,A
24779,1,4700,0.921875,Accuracy,Reconstruction,A
24783,1,4750,0.91552734375,Accuracy,Reconstruction,A
24787,1,4800,0.93115234375,Accuracy,Reconstruction,A
24791,1,4850,0.937255859375,Accuracy,Reconstruction,A
24795,1,4900,0.93212890625,Accuracy,Reconstruction,A
24799,1,4950,0.931884765625,Accuracy,Reconstruction,A
24803,1,0,0.1044921875,Accuracy,Reconstruction,B
24807,1,50,0.722900390625,Accuracy,Reconstruction,B
24811,1,100,0.851806640625,Accuracy,Reconstruction,B
24815,1,150,0.857421875,Accuracy,Reconstruction,B
24819,1,200,0.886962890625,Accuracy,Reconstruction,B
24823,1,250,0.88232421875,Accuracy,Reconstruction,B
24827,1,300,0.88427734375,Accuracy,Reconstruction,B
24831,1,350,0.885009765625,Accuracy,Reconstruction,B
24835,1,400,0.8935546875,Accuracy,Reconstruction,B
24839,1,450,0.894287109375,Accuracy,Reconstruction,B
24843,1,500,0.896728515625,Accuracy,Reconstruction,B
24847,1,550,0.8896484375,Accuracy,Reconstruction,B
24851,1,600,0.90576171875,Accuracy,Reconstruction,B
24855,1,650,0.900390625,Accuracy,Reconstruction,B
24859,1,700,0.905029296875,Accuracy,Reconstruction,B
24863,1,750,0.902099609375,Accuracy,Reconstruction,B
24867,1,800,0.899658203125,Accuracy,Reconstruction,B
24871,1,850,0.906005859375,Accuracy,Reconstruction,B
24875,1,900,0.913330078125,Accuracy,Reconstruction,B
24879,1,950,0.91162109375,Accuracy,Reconstruction,B
24883,1,1000,0.90625,Accuracy,Reconstruction,B
24887,1,1050,0.910400390625,Accuracy,Reconstruction,B
24891,1,1100,0.910400390625,Accuracy,Reconstruction,B
24895,1,1150,0.905029296875,Accuracy,Reconstruction,B
24899,1,1200,0.9130859375,Accuracy,Reconstruction,B
24903,1,1250,0.908203125,Accuracy,Reconstruction,B
24907,1,1300,0.913818359375,Accuracy,Reconstruction,B
24911,1,1350,0.9140625,Accuracy,Reconstruction,B
24915,1,1400,0.908935546875,Accuracy,Reconstruction,B
24919,1,1450,0.912109375,Accuracy,Reconstruction,B
24923,1,1500,0.912109375,Accuracy,Reconstruction,B
24927,1,1550,0.913330078125,Accuracy,Reconstruction,B
24931,1,1600,0.92529296875,Accuracy,Reconstruction,B
24935,1,1650,0.914306640625,Accuracy,Reconstruction,B
24939,1,1700,0.91796875,Accuracy,Reconstruction,B
24943,1,1750,0.91943359375,Accuracy,Reconstruction,B
24947,1,1800,0.9169921875,Accuracy,Reconstruction,B
24951,1,1850,0.9208984375,Accuracy,Reconstruction,B
24955,1,1900,0.92138671875,Accuracy,Reconstruction,B
24959,1,1950,0.925537109375,Accuracy,Reconstruction,B
24963,1,2000,0.9208984375,Accuracy,Reconstruction,B
24967,1,2050,0.916015625,Accuracy,Reconstruction,B
24971,1,2100,0.9169921875,Accuracy,Reconstruction,B
24975,1,2150,0.923583984375,Accuracy,Reconstruction,B
24979,1,2200,0.919189453125,Accuracy,Reconstruction,B
24983,1,2250,0.92529296875,Accuracy,Reconstruction,B
24987,1,2300,0.9130859375,Accuracy,Reconstruction,B
24991,1,2350,0.92138671875,Accuracy,Reconstruction,B
24995,1,2400,0.919189453125,Accuracy,Reconstruction,B
24999,1,2450,0.918212890625,Accuracy,Reconstruction,B
25003,1,2500,0.91748046875,Accuracy,Reconstruction,B
25007,1,2550,0.921142578125,Accuracy,Reconstruction,B
25011,1,2600,0.9208984375,Accuracy,Reconstruction,B
25015,1,2650,0.91650390625,Accuracy,Reconstruction,B
25019,1,2700,0.931884765625,Accuracy,Reconstruction,B
25023,1,2750,0.919677734375,Accuracy,Reconstruction,B
25027,1,2800,0.91796875,Accuracy,Reconstruction,B
25031,1,2850,0.9248046875,Accuracy,Reconstruction,B
25035,1,2900,0.92333984375,Accuracy,Reconstruction,B
25039,1,2950,0.9296875,Accuracy,Reconstruction,B
25043,1,3000,0.928955078125,Accuracy,Reconstruction,B
25047,1,3050,0.92333984375,Accuracy,Reconstruction,B
25051,1,3100,0.91748046875,Accuracy,Reconstruction,B
25055,1,3150,0.91943359375,Accuracy,Reconstruction,B
25059,1,3200,0.9169921875,Accuracy,Reconstruction,B
25063,1,3250,0.92919921875,Accuracy,Reconstruction,B
25067,1,3300,0.918212890625,Accuracy,Reconstruction,B
25071,1,3350,0.9208984375,Accuracy,Reconstruction,B
25075,1,3400,0.92822265625,Accuracy,Reconstruction,B
25079,1,3450,0.9267578125,Accuracy,Reconstruction,B
25083,1,3500,0.9287109375,Accuracy,Reconstruction,B
25087,1,3550,0.930908203125,Accuracy,Reconstruction,B
25091,1,3600,0.921875,Accuracy,Reconstruction,B
25095,1,3650,0.91943359375,Accuracy,Reconstruction,B
25099,1,3700,0.9208984375,Accuracy,Reconstruction,B
25103,1,3750,0.927734375,Accuracy,Reconstruction,B
25107,1,3800,0.923095703125,Accuracy,Reconstruction,B
25111,1,3850,0.92529296875,Accuracy,Reconstruction,B
25115,1,3900,0.92138671875,Accuracy,Reconstruction,B
25119,1,3950,0.927734375,Accuracy,Reconstruction,B
25123,1,4000,0.92138671875,Accuracy,Reconstruction,B
25127,1,4050,0.921142578125,Accuracy,Reconstruction,B
25131,1,4100,0.93212890625,Accuracy,Reconstruction,B
25135,1,4150,0.931640625,Accuracy,Reconstruction,B
25139,1,4200,0.926513671875,Accuracy,Reconstruction,B
25143,1,4250,0.923828125,Accuracy,Reconstruction,B
25147,1,4300,0.927001953125,Accuracy,Reconstruction,B
25151,1,4350,0.925537109375,Accuracy,Reconstruction,B
25155,1,4400,0.93310546875,Accuracy,Reconstruction,B
25159,1,4450,0.9228515625,Accuracy,Reconstruction,B
25163,1,4500,0.9296875,Accuracy,Reconstruction,B
25167,1,4550,0.927978515625,Accuracy,Reconstruction,B
25171,1,4600,0.929931640625,Accuracy,Reconstruction,B
25175,1,4650,0.92919921875,Accuracy,Reconstruction,B
25179,1,4700,0.92724609375,Accuracy,Reconstruction,B
25183,1,4750,0.93359375,Accuracy,Reconstruction,B
25187,1,4800,0.927490234375,Accuracy,Reconstruction,B
25191,1,4850,0.927978515625,Accuracy,Reconstruction,B
25195,1,4900,0.9267578125,Accuracy,Reconstruction,B
25199,1,4950,0.92529296875,Accuracy,Reconstruction,B
25203,1,0,0.113525390625,Accuracy,Reconstruction,C
25207,1,50,0.7197265625,Accuracy,Reconstruction,C
25211,1,100,0.837158203125,Accuracy,Reconstruction,C
25215,1,150,0.8701171875,Accuracy,Reconstruction,C
25219,1,200,0.868896484375,Accuracy,Reconstruction,C
25223,1,250,0.864990234375,Accuracy,Reconstruction,C
25227,1,300,0.874267578125,Accuracy,Reconstruction,C
25231,1,350,0.891845703125,Accuracy,Reconstruction,C
25235,1,400,0.882568359375,Accuracy,Reconstruction,C
25239,1,450,0.882568359375,Accuracy,Reconstruction,C
25243,1,500,0.886474609375,Accuracy,Reconstruction,C
25247,1,550,0.8857421875,Accuracy,Reconstruction,C
25251,1,600,0.89111328125,Accuracy,Reconstruction,C
25255,1,650,0.885986328125,Accuracy,Reconstruction,C
25259,1,700,0.888671875,Accuracy,Reconstruction,C
25263,1,750,0.892822265625,Accuracy,Reconstruction,C
25267,1,800,0.894287109375,Accuracy,Reconstruction,C
25271,1,850,0.893798828125,Accuracy,Reconstruction,C
25275,1,900,0.904296875,Accuracy,Reconstruction,C
25279,1,950,0.89794921875,Accuracy,Reconstruction,C
25283,1,1000,0.90185546875,Accuracy,Reconstruction,C
25287,1,1050,0.90869140625,Accuracy,Reconstruction,C
25291,1,1100,0.8974609375,Accuracy,Reconstruction,C
25295,1,1150,0.904052734375,Accuracy,Reconstruction,C
25299,1,1200,0.899169921875,Accuracy,Reconstruction,C
25303,1,1250,0.8994140625,Accuracy,Reconstruction,C
25307,1,1300,0.905029296875,Accuracy,Reconstruction,C
25311,1,1350,0.909912109375,Accuracy,Reconstruction,C
25315,1,1400,0.905517578125,Accuracy,Reconstruction,C
25319,1,1450,0.9091796875,Accuracy,Reconstruction,C
25323,1,1500,0.90966796875,Accuracy,Reconstruction,C
25327,1,1550,0.91552734375,Accuracy,Reconstruction,C
25331,1,1600,0.912353515625,Accuracy,Reconstruction,C
25335,1,1650,0.898193359375,Accuracy,Reconstruction,C
